,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,田中　豊,-01,1029,C, 587,977,2006,,,,,,,20211215,,,,,,,,,,,,,静岡県下田市吉佐美１０１８－１,0,丸三・外岡（共）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747, ,1019,C, 188,0,1019,,,,,,, ,1055,○,  52,1038,2093,,,,,,,,,,,,,,,,,,,島岡　秀和, ,915,C, 898,884,1799,,,,,,,20211215,,,,,,,,,,,,,大阪府大阪市中央区谷町５－３－１７,9120001090020,（株）丸島アクアシステム,,,,,,, ,732,B, 484,0,732, ,1252,○,  20,1517,2769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748, ,816,C, 591,0,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,服部　勝哉, ,818,C,1334,678,1496,,,,,,,20211215,,,,,,,,,,,,,大阪府大阪市中央区谷町５－３－１７,2120001090019,丸島産業（株）,,,,,,,,,,,,, ,1075,○, 131,833,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,,,,,,,,,,,,,,,,,,, ,977,○, 325,977,0,,,,,,,,,,,,,近藤　義則, ,1074,C, 755,810,1884,,,,,,,20211215,,,,,,,,,,,,,愛知県丹羽郡大口町さつきケ丘２－２３８,9180001081146,丸周建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,,,,, ,772,C, 129,786,1558,,,,,,,,,,,,, ,716,D,1207,0,716,,,,,,,札脇　正直, ,910,C, 859,912,1822,,,,,,,20211215, ,663,○, 595,0,663,,,,,,,岐阜県大野郡白川村鳩谷５２２,1200001025207,丸正建設（株）,,,,,,, ,663,B, 810,0,663,,,,,,, ,786,○,2027,0,786, ,663,○,1101,0,663,,,,,,,,,,,,, ,786,○,1090,0,786, ,663,○, 653,0,663,,,,,,,,,,,,, ,688,○, 921,0,688
751, ,680,C,1188,0,680, ,766,C, 222,638,1404,,,,,,, ,907,○, 469,907,0, ,772,D, 980,0,772, ,761,○, 689,0,761,小倉　章弘, ,952,C, 362,1264,2216,,,,,,,20211215, ,661,○, 602,0,661,,,,,,,三重県尾鷲市倉ノ谷町２６－２１,2190001004590,（株）丸昇建設,,,,,,, ,647,B, 837,0,647,,,,,,, ,829,○, 289,1222,2051, ,647,○,1150,0,647, ,699,○, 560,0,699,,,,,,, ,830,○, 913,0,830, ,667,○, 645,0,667,,,,,,,,,,,,, ,743,○, 785,0,743
752,,,,,,, ,727,C, 983,0,727,,,,,,,,,,,,, ,989,D, 321,0,989,,,,,,,志鷹　新樹, ,1073,C, 268,1242,2315,,,,,,,20211215,,,,,,,,,,,,,富山県中新川郡立山町芦峅寺４９,4230001006531,丸新志鷹建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,914,○, 251,0,914, ,965,○, 233,672,1637,,,,,,,,,,,,,,,,,,,,,,,,
753,,,,,,, ,729,C, 975,0,729,,,,,,, ,726,○, 893,726,0,,,,,,,,,,,,,鈴村　桂司, ,806,C,1381,639,1445,,,,,,,20211215,,,,,,,,,,,,,岐阜県加茂郡白川町三川１２７１－１,4200002016433,丸ス建設（株）,,,,,,, ,680,B, 745,0,680,,,,,,, ,726,○,2374,0,726,,,,,,,,,,,,,,,,,,, ,726,○,1283,0,726,,,,,,,,,,,,,,,,,,,,,,,,
754, ,814,C, 599,0,814, ,949,C,  62,683,1632, ,911,○, 302,0,911, ,1018,○, 260,1018,0, ,941,D, 423,0,941,,,,,,,藤井　紳二, ,1036,C, 554,997,2033,,,,,,,20211215,,,,,,,,,,,,,岐阜県加茂郡白川町三川１２７０,6200001017380,丸ス産業（株）, ,922,○, 264,0,922, ,767,B, 350,0,767,,,,,,, ,1035,○,1114,0,1035, ,833,○, 103,816,1649,,,,,,,,,,,,, ,1096,○,  69,919,2015, ,911,○, 155,0,911,,,,,,,,,,,,, ,911,○, 304,0,911
755,,,,,,, ,927,C, 374,0,927,,,,,,, ,866,○, 595,866,0,,,,,,,,,,,,,林　茂樹, ,1005,C, 990,745,1750,,,,,,,20211215,,,,,,,,,,,,,岐阜県岐阜市北一色１０－３６－１４,8200001004988,丸成林建設（株）,,,,,,,,,,,,,,,,,,, ,866,○,1494,0,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756, ,710,C,1056,0,710,-07,915,C,  特,825,1740, ,711,○, 701,0,711, ,851,○, 636,851,0, ,711,D,1231,0,711, ,840,○, 402,0,840,川本　幸宏, ,963,C, 567,1059,2022, ,710,○, 738,0,710,20211215, ,710,○, 432,0,710,,,,,,,三重県伊勢市黒瀬町９１７－１６３,2190001007008,（株）丸宗土建, ,851,○, 419,0,851, ,710,B, 602,0,710, ,710,○, 817,0,710, ,851,○, 685,793,1644, ,710,○, 845,0,710,,,,,,, ,814,○, 532,0,814, ,851,○, 809,0,851, ,711,○, 549,0,711,,,,,,,,,,,,, ,711,○, 872,0,711
757,,,,,,, ,770,C, 800,0,770, ,704,○, 720,0,704,-01,816,○, 737,816,0,,,,,,, ,767,○, 664,0,767,高橋　光男, ,952,C, 535,1096,2048,,,,,,,20211215,,,,,,,,,,,,,岐阜県郡上市大和町剣８０７ー１,8200001026529,（株）丸高組,,,,,,, ,683,B, 731,0,683,,,,,,, ,816,○, 582,947,1763, ,678,○,1032,0,678,,,,,,, ,776,○, 677,0,776, ,816,○, 983,0,816,,,,,,,,,,,,,,,,,,,,,,,,
758,,,,,,, ,894,B, 185,939,1833,,,,,,,-02,794,○, 786,794,0,,,,,,, ,894,○, 252,0,894,藤田　弘信, ,893,C, 928,890,1783,,,,,,,20211215,,,,,,,,,,,,,三重県四日市市大矢知町４９３－１,9190001017272,（株）丸谷建設,,,,,,,,,,,,,,,,,,, ,913,○,1298,0,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,,,,,, ,702,C,1113,0,702,,,,,,,,,,,,,,,,,,,,,,,,,纐纈　駿, ,841,C, 734,1056,1897,,,,,,,20211215,,,,,,,,,,,,,岐阜県恵那市飯地町２７４番地,6200001023809,（株）マルト建設,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,732,○, 813,0,732
760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,権田　知宏, ,846,C, 996,900,1746,,,,,,,20211215,,,,,,,,,,,,,愛知県新城市作手清岳字ムカイ田１５－５,1180301024159,丸利建設（株）,,,,,,,,,,,,,,,,,,, ,744,○,2291,0,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,,,,,, ,672,C,1242,0,672, ,718,○, 675,0,718, ,773,○, 821,773,0, ,718,D,1203,0,718, ,672,○, 981,0,672,杼森　鎌次, ,882,C,1233,709,1591,,,,,,,20211215, ,672,○, 574,0,672,,,,,,,三重県名張市東町１８２７－５,2190001009805,（株）マルト重建,,,,,,,,,,,,, ,672,○, 927,0,672, ,773,○, 923,578,1351, ,672,○,1064,0,672, ,672,○, 594,0,672, ,738,○, 774,0,738, ,775,○,1121,0,775,,,,,,,,,,,,,,,,,,, ,718,○, 851,0,718
762,,,,,,, ,910,C, 399,0,910,,,,,,,,,,,,, ,821,D, 805,0,821, ,850,○, 369,0,850,金子　幸助, ,1038,C, 492,1046,2084,,,,,,,20211215,,,,,,,,,,,,,愛知県北名古屋市沖村岡１６８,4180001046013,（株）丸中組,,,,,,,,,,,,,,,,,,, ,883,○,1415,0,883,,,,,,, ,718,○, 521,0,718, ,833,○, 473,0,833, ,883,○, 716,0,883, ,770,○, 380,0,770,,,,,,,,,,,,, ,770,○, 695,0,770
763,,,,,,, ,805,C, 123,764,1569, ,743,○, 611,0,743,,,,,,, ,743,C, 442,819,1562, ,764,○, 680,0,764,山下　誠弥, ,931,C,1170,706,1637,,,,,,,20211215,,,,,,,,,,,,,岐阜県郡上市高鷲町鮎立２１１２－１,3200001026541,丸八建設（株）,,,,,,,,,,,,,,,,,,, ,818,○,1806,0,818,,,,,,,,,,,,,,,,,,, ,818,○, 972,0,818,,,,,,,,,,,,,,,,,,, ,743,○, 786,0,743
764,,,,,,, ,817,C, 626,0,817,,,,,,, ,932,○, 405,932,0, ,1195,D,  82,0,1195,,,,,,,本多　淳, ,1045,C, 425,1101,2146,,,,,,,20211215,,,,,,,,,,,,,愛知県西尾市丁田町五助５２－１,8180301022635,まるひ建設（株）,,,,,,,,,,,,,,,,,,, ,889,○, 720,727,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,,,,,, ,992,C, 327,0,992,,,,,,,,,,,,, ,1354,D,   4,0,1354,,,,,,,岡本　啓治, ,1207,C, 441,921,2128,,,,,,,20211215,,,,,,,,,,,,,北海道札幌市豊平区豊平６条６－５－８,2430001023599,丸彦渡辺建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766, ,712,C,1039,0,712, ,776,C, 769,0,776,,,,,,,,,,,,, ,880,D, 601,0,880, ,747,○, 736,0,747,西尾　亮, ,1002,C, 978,754,1756,,,,,,,20211215, ,710,○, 433,0,710,,,,,,,三重県志摩市阿児町鵜方１１７３番地１,4190001008086,丸文工業（株）,,,,,,, ,714,B, 576,0,714,,,,,,, ,859,○,1540,0,859, ,710,○, 846,0,710,,,,,,,,,,,,, ,858,○, 790,0,858,,,,,,,,,,,,,,,,,,, ,880,○, 379,0,880
767,,,,,,, ,759,C, 148,766,1525, ,669,○, 794,0,669,,,,,,, ,676,C, 418,922,1598, ,784,○, 597,0,784,紅林　眞之, ,994,C, 457,1120,2114,,,,,,,20211215, ,650,○, 620,0,650,,,,,,,静岡県島田市湯日１－１,1080001013298,（株）丸紅,,,,,,,,,,,,,,,,,,, ,827,○, 404,1105,1932, ,650,○,1143,0,650,,,,,,, ,784,○, 653,0,784, ,827,○, 934,0,827,,,,,,,,,,,,,,,,,,, ,669,○, 958,0,669
768,,,,,,, ,883,C, 229,507,1390,,,,,,,,,,,,, ,720,D,1192,0,720,,,,,,,丸山　悦二郎, ,892,C,1230,702,1594,,,,,,,20211215,,,,,,,,,,,,,長野県佐久市田口２４２１,8100001007729,（株）丸山工務店,,,,,,, ,694,B, 682,0,694,,,,,,,,,,,,, ,694,○, 949,0,694,,,,,,,,,,,,, ,841,○, 223,816,1657,,,,,,,,,,,,,,,,,,,,,,,,
769,,,,,,, ,758,C, 859,0,758,,,,,,, ,837,○, 674,837,0, ,940,D, 424,0,940,,,,,,,大石　康人, ,1001,C, 238,1350,2351,,,,,,,20211215, ,682,○, 536,0,682,,,,,,,愛知県西尾市法光寺町西田２３,4180301022639,丸洋建設（株）,,,,,,,,,,,,,,,,,,, ,837,○, 405,1094,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,867,○, 408,0,867
770,,,,,,,,,,,,, ,742,○, 613,0,742,,,,,,,,,,,,,,,,,,,川野　裕治, ,883,C, 792,983,1866,,,,,,,20211215, ,685,○, 529,0,685,,,,,,,三重県伊賀市久米町１５番地１０,3190002012377,（有）三重建装,,,,,,,,,,,,,,,,,,, ,784,○, 890,623,1407, ,685,○, 996,0,685,,,,,,, ,750,○, 751,0,750, ,784,○,1097,0,784,,,,,,,,,,,,,,,,,,,,,,,,
771,,,,,,, ,754,C, 875,0,754, ,671,○, 789,0,671,-01,834,○, 686,834,0, ,897,C, 263,939,1836, ,751,○, 724,0,751,伊達　清信, ,964,C, 247,1376,2340,,,,,,,20211215,,,,,,,,,,,,,三重県津市一身田中野２７５－１,1190001001110,三重農林建設（株）, ,818,○, 502,0,818,,,,,,,,,,,,, ,818,○, 521,1009,1827,,,,,,, ,772,○, 415,0,772, ,771,○, 692,0,771, ,818,○, 973,0,818, ,671,○, 638,0,671,,,,,,,,,,,,, ,772,○, 688,0,772
772,,,,,,, ,871,C,  64,758,1629,,,,,,,,,,,,,,,,,,,,,,,,,内方　光一, ,981,C, 410,1188,2169,,,,,,,20211215,,,,,,,,,,,,,岐阜県高山市奥飛騨温泉郷栃尾３８－１,2200001025404,美笠建設（株）,,,,,,,,,,,,,,,,,,, ,961,○,1192,0,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773, ,691,C,1146,0,691, ,662,C,1275,0,662,,,,,,,,,,,,, ,748,D,1080,0,748,,,,,,,鈴木　達也, ,891,C, 851,937,1828,,,,,,,20211215, ,662,○, 599,0,662,,,,,,,愛知県西尾市一色町対米船原７４－１,4180301023257,三河建設（株）,,,,,,,,,,,,,,,,,,, ,774,○,2087,0,774,,,,,,,,,,,,, ,748,○, 753,0,748, ,774,○,1127,0,774, ,748,○, 447,0,748,,,,,,,,,,,,,,,,,,
774,,,,,,, ,695,C,1140,0,695,,,,,,,,,,,,, ,830,C, 410,779,1609, ,695,○, 922,0,695,山本　竜也, ,910,C,1023,820,1730,,,,,,,20211215,,,,,,,,,,,,,愛知県豊橋市西松山町４５,2180301007344,三河土建（株）,,,,,,, ,665,B, 801,0,665,,,,,,, ,789,○,2004,0,789,,,,,,, ,737,○, 488,0,737,,,,,,, ,789,○,1081,0,789, ,678,○, 622,0,678,,,,,,,,,,,,, ,737,○, 801,0,737
775,,,,,,, ,884,C, 451,0,884,,,,,,,,,,,,,,,,,,,,,,,,,和田　英司, ,1193,C, 409,976,2169,,,,,,,20211215, ,907,○,  44,718,1625,,,,,,,茨城県神栖市知手中央２－１－２,9050001020819,三国屋建設（株）,,,,,,,,,,,,, ,848,○, 532,0,848, ,948,○, 736,646,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,,,,,, ,843,C, 184,639,1482,,,,,,,,,,,,, ,794,D, 901,0,794, ,805,○, 515,0,805,奥原　正一, ,989,C, 373,1219,2208,,,,,,,20211215,,,,,,,,,,,,,岐阜県高山市朝日町宮之前８１番地,6200001025219,（株）水口土建,,,,,,,,,,,,,,,,,,, ,865,○, 705,761,1626, ,727,○, 738,0,727,,,,,,, ,828,○, 487,0,828, ,865,○, 758,0,865,,,,,,,,,,,,,,,,,,, ,794,○, 619,0,794
777,,,,,,, ,712,C,1063,0,712, ,833,○, 408,0,833, ,875,○, 564,875,0, ,833,D, 760,0,833, ,712,○, 856,0,712,水野　幸裕, ,1023,C, 321,1234,2257,,,,,,,20211215, ,712,○, 423,0,712,,,,,,,富山県富山市笹津１区１３９－１,6230001004888,水新建設（株）, ,875,○, 367,0,875,,,,,,,,,,,,, ,875,○, 793,665,1540,,,,,,, ,712,○, 535,0,712, ,833,○, 474,0,833, ,875,○, 264,700,1575, ,833,○, 250,0,833,,,,,,,,,,,,, ,833,○, 509,0,833
778,,,,,,, ,893,B, 181,944,1837,,,,,,,,,,,,,,,,,,,,,,,,,水谷　二郎, ,978,C, 428,1166,2144,,,,,,,20211215,,,,,,,,,,,,,三重県いなべ市大安町石榑南１０２５番地,5190001013036,水谷建設（株）,,,,,,,,,,,,,,,,,,, ,843,○,1632,0,843,,,,,,,,,,,,,,,,,,, ,847,○, 255,749,1596,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,, ,864,C, 497,0,864, ,707,○, 710,0,707, ,889,○, 514,889,0, ,1004,D, 296,0,1004, ,811,○, 489,0,811,水野　敦夫, ,1033,C, 676,896,1929,,,,,,,20211215, ,707,○, 447,0,707,,,,,,,静岡県浜松市南区倉松町１０４４,4080401005289,（株）水野組, ,889,○, 336,0,889, ,707,B, 620,0,707,,,,,,, ,889,○, 219,1234,2123,,,,,,, ,857,○, 271,0,857, ,842,○, 432,0,842, ,889,○, 680,0,889, ,707,○, 561,0,707,,,,,,,,,,,,, ,857,○, 438,0,857
780,,,,,,, ,1080,B,  48,1062,2142,,,,,,, ,917,○, 450,917,0, ,971,C, 240,902,1873, ,915,○, 221,0,915,野澤　均, ,1086,C, 107,1425,2511,,,,,,,20211215, ,708,○, 441,0,708,,,,,,,愛知県名古屋市千種区徳川山町１－１２－３０,7180001005494,水野建設（株）,,,,,,, ,708,B, 614,0,708,,,,,,, ,917,○, 145,1312,2229,,,,,,,,,,,,, ,864,○, 361,0,864, ,917,○, 599,0,917,,,,,,,,,,,,,,,,,,,,,,,,
781,,,,,,,-01,682,C,1193,0,682,,,,,,,,,,,,,,,,,,,,,,,,,水野　清人,-01,902,C,1268,656,1558,,,,,,,20211215,,,,,,,,,,,,,愛知県春日井市高蔵寺町４－１６－４９,7180001075034,水野土木（株）,,,,,,,,,,,,,,,,,,,-01,775,○,2081,0,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782, ,668,C,1238,0,668, ,756,C, 863,0,756,,,,,,,,,,,,,,,,,,,,,,,,,村上　守伸, ,829,C,1057,878,1707,,,,,,,20211215,,,,,,,,,,,,,長野県駒ケ根市東伊那２８７,4100001021411,（株）みずほ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,,,,, ,840,C, 563,0,840,,,,,,,,,,,,,,,,,,,,,,,,,吉田　廣敏, ,970,C,1123,693,1663,,,,,,,20211215,,,,,,,,,,,,,岐阜県可児郡御嵩町比衣４３３,6200001018049,（株）御嵩重機建設,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,,,,,, ,818,B, 234,949,1767,,,,,,, ,835,○, 684,835,0, ,884,C, 274,940,1824, ,732,○, 786,0,732,三谷　修一, ,1002,C, 261,1321,2323,,,,,,,20211215, ,632,○, 660,0,632,,,,,,,高知県高知市中宝永町５－２１,6490001002180,（株）三谷組, ,835,○, 462,0,835, ,632,A, 129,748,1380,,,,,,, ,835,○, 246,1254,2089,,,,,,,,,,,,, ,782,○, 659,0,782, ,835,○, 200,874,1709, ,782,○,  13,866,1648,,,,,,,,,,,,,,,,,,
785,,,,,,, ,1030,B,   3,1343,2373, ,759,○, 564,0,759, ,990,○, 302,990,0, ,871,C,  49,1277,2148, ,886,○, 278,0,886,道端　健太, ,1146,C,  27,1486,2632,,,,,,,20211215, ,687,○,  42,982,1669,,,,,,,福井県福井市長本町２０９,7210001004039,（株）道端組, ,924,○, 262,0,924,,,,,,,,,,,,, ,924,○,1274,0,924,,,,,,, ,777,○, 405,0,777, ,857,○, 380,0,857, ,924,○, 580,0,924, ,759,○, 415,0,759,,,,,,,,,,,,, ,777,○, 669,0,777
786, ,571,C,1380,0,571, ,561,C,1456,0,561, ,556,○, 884,0,556,,,,,,, ,613,D,1473,0,613, ,561,○,1123,0,561,三井　隆義, ,730,C,1182,900,1630,,,,,,,20211215,,,,,,,,,,,,,静岡県御前崎市御前崎３０２１－１,9080401014789,（株）三井組,,,,,,, ,571,B, 909,0,571,,,,,,, ,682,○,2566,0,682, ,557,○,1268,0,557, ,598,○, 642,0,598, ,621,○, 939,0,621, ,651,○,1422,0,651,,,,,,,,,,,,,,,,,,, ,598,○,1029,0,598
787,,,,,,, ,1556,A,  13,1701,3257,,,,,,, ,1350,○,  52,1350,0,,,,,,, ,1397,○,  11,1432,2829,蓮井　肇, ,1417,C,  86,1116,2533,,,,,,,20211215,,,,,,,,,,,,,東京都新宿区西新宿６－２４－１,1011101036179,三井住建道路（株）,,,,,,,,,,,,,,,,,,, ,1360,○,  68,1076,2436, ,957,○, 302,0,957,,,,,,,,,,,,, ,1213,○, 362,0,1213,,,,,,,,,,,,,,,,,,,,,,,,
788,,,,,,,,,,,,, ,1291,○,  15,1765,3056, ,1221,○,  90,1221,0,,,,,,,,,,,,,徳田　紳二, ,942,C,1180,689,1631,,,,,,,20211215,,,,,,,,,,,,,千葉県千葉市美浜区中瀬２－６－１　ＷＢＧマリブイースト棟２９階,8040001073133,三井住友建設鉄構エンジニアリング（株）,,,,,,,,,,,,,,,,,,, ,942,○,1233,0,942, ,718,○, 796,0,718,,,,,,, ,942,○, 218,0,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,,,,,, ,829,C, 224,572,1401,,,,,,, ,887,○, 519,887,0, ,1054,D, 228,0,1054, ,809,○, 494,0,809,三尾　祐一, ,967,C, 486,1121,2088,,,,,,,20211215,,,,,,,,,,,,,静岡県富士宮市田中町１１５０,7080101011849,（株）三与建設,,,,,,,,,,,,,,,,,,, ,910,○,1312,0,910,,,,,,, ,850,○, 284,0,850,,,,,,, ,843,○, 840,0,843,,,,,,,,,,,,,,,,,,, ,850,○, 464,0,850
790, ,943,C, 286,0,943, ,1022,B, 205,780,1802, ,868,○, 342,0,868, ,1062,○, 205,1062,0, ,1154,C, 165,825,1979, ,908,○, 231,0,908,山本　純義, ,1188,C, 564,837,2025,,,,,,,20211215, ,714,○, 411,0,714,,,,,,,埼玉県さいたま市北区宮原町１－５６５,6030005000838,三ツ和総合建設業（同）, ,1021,○, 153,0,1021, ,671,B, 778,0,671,,,,,,, ,1052,○, 884,364,1416, ,795,○, 516,0,795, ,943,○, 161,0,943, ,911,○, 257,0,911, ,990,○, 203,714,1704, ,868,○, 195,0,868,,,,,,,,,,,,, ,1080,○, 142,0,1080
791, ,694,C,1138,0,694, ,832,C, 586,0,832, ,708,○, 709,0,708, ,881,○, 549,881,0, ,736,D,1122,0,736, ,779,○, 621,0,779,松井　理竜, ,960,C, 670,972,1932,,,,,,,20211215, ,694,○, 502,0,694,,,,,,,愛知県豊田市月見町２－４－１０,4180301019387,三登建設（株）, ,824,○, 491,0,824,,,,,,,,,,,,, ,836,○,1668,0,836, ,694,○, 953,0,694,,,,,,, ,780,○, 665,0,780, ,824,○, 945,0,824, ,708,○, 559,0,708,,,,,,,,,,,,, ,708,○, 877,0,708
792, ,784,C, 723,0,784, ,720,C,1021,0,720, ,789,○, 478,0,789, ,843,○, 661,843,0, ,859,D, 669,0,859, ,725,○, 802,0,725,池田　裕仁, ,943,C, 661,998,1941, ,719,○, 706,0,719,20211215,,,,,,,,,,,,,和歌山県日高郡みなべ町芝３０８,5170001009647,（株）南部建設, ,843,○, 447,0,843,,,,,,, ,719,○, 779,0,719, ,857,○,1550,0,857, ,754,○, 628,0,754, ,769,○, 425,0,769, ,810,○, 549,0,810, ,881,○, 720,0,881, ,789,○, 338,0,789,,,,,,,,,,,,, ,789,○, 632,0,789
793,,,,,,, ,739,C, 243,616,1355,,,,,,, ,763,○, 840,763,0,,,,,,,,,,,,,南　賢太朗, ,816,C,1205,798,1614,,,,,,,20211215,,,,,,,,,,,,,岐阜県高山市朝日町上ヶ見２４４番地,2200001025222,（株）南組,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,,,,,, ,721,C,1014,0,721, ,803,○, 450,0,803,,,,,,,,,,,,, ,718,○, 831,0,718,南　隆雄, ,918,C,1152,728,1646,,,,,,,20211215,,,,,,,,,,,,,三重県名張市蔵持町原出６２３－１,6190001009520,南建設（株）,,,,,,,,,,,,,,,,,,, ,810,○,1866,0,810, ,711,○, 841,0,711,,,,,,,,,,,,, ,833,○, 896,0,833,,,,,,,,,,,,,,,,,,,,,,,,
795, ,717,C,1004,0,717, ,899,B, 170,959,1858,,,,,,,,,,,,, ,825,D, 790,0,825, ,803,○, 524,0,803,峯村　浩文, ,987,C, 526,1070,2057,,,,,,,20211215,,,,,,,,,,,,,長野県大町市大町１３００,1100001017437,（株）峯村組,,,,,,, ,714,B, 575,0,714,,,,,,, ,848,○, 633,856,1704,,,,,,,,,,,,, ,804,○, 567,0,804, ,882,○, 717,0,882, ,767,○, 392,0,767,,,,,,,,,,,,, ,767,○, 705,0,767
796,,,,,,, ,805,C, 175,689,1494,,,,,,,,,,,,,,,,,,,,,,,,,遠山　はやと, ,943,C, 901,854,1797,,,,,,,20211215, ,703,○, 466,0,703,,,,,,,岐阜県大野郡白川村御母衣３１６－８３,5200001025228,御母衣建設（株）,,,,,,, ,708,B, 615,0,708,,,,,,, ,815,○,1828,0,815,,,,,,,,,,,,,,,,,,, ,815,○, 989,0,815,,,,,,,,,,,,,,,,,,,,,,,,
797,,,,,,, ,711,C,1068,0,711,,,,,,,,,,,,,,,,,,, ,708,○, 873,0,708,三村　秀雄, ,850,C,1078,846,1696,,,,,,,20211215,,,,,,,,,,,,,静岡県島田市川根町身成４８２０,7080001013490,三村建設（株）,,,,,,, ,681,B, 741,0,681,,,,,,, ,772,○,2103,0,772,,,,,,,,,,,,,,,,,,, ,772,○,1136,0,772,,,,,,,,,,,,,,,,,,,,,,,,
798,,,,,,, ,906,C, 406,0,906,,,,,,,,,,,,,,,,,,, ,843,○, 388,0,843,宮内　康治, ,1061,C, 328,1190,2251,,,,,,,20211215,,,,,,,,,,,,,神奈川県横浜市緑区鴨居４－６３－５,8020001002481,宮内建設（株）, ,941,○, 231,0,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,852,○, 401,0,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
