,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_technical_score,bridgemaintenance_score,date
1797,奥田建設工業（株）,児玉　純子,京都府宇治市莵道藪里２３,2130001032416,D, 905, ,898,0,898,C,1092, ,717,0,717,,,,,,,,,,,,,D, 894, ,866,0,866,○, 487, ,825,0,825,,,,,,,,,,,,,,,,,,,,,,,,,○,1077, ,800,0,800,○, 737, ,733,0,733,○,2017, ,802,0,802,○, 490, ,700,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1798,（株）奥谷組,千田　真由美,京都府京都市南区吉祥院向田東町８番地,9130001010209,D,1951, ,736,0,736,,,,,,,,,,,,,,,,,,,C, 117, ,1053,1032,2085,○,  11, ,926,848,1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1799,奥野工業（株）,奥野　易彦,大阪府岸和田市稲葉町１７５,1120101036351,D, 664, ,981,0,981,C,1359, ,684,0,684,○, 523, ,764,0,764,,,,,,,D,1514, ,764,0,764,○, 736, ,764,0,764,,,,,,,,,,,,,○,1030, ,684,0,684,○, 600, ,781,0,781,○, 993, ,816,0,816,,,,,,,○,1871, ,816,0,816,,,,,,,○, 493, ,816,0,816,○, 360, ,764,0,764,,,,,,,○, 575, ,716,0,716,,,,,,,,,,,,,,,,,,,○, 699, ,816,0,816,20211115
1800,（株）オクノコトー,奥野　博明,大阪府高槻市大塚町１－１４－１３,6120901010542,D, 798, ,928,0,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1801,奥村管工（株）,奥村　利樹,滋賀県大津市神領３－１４－７,7160001000308,D,1216,-01,835,0,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B, 208,-01,921,700,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1802,奥村建設（株）,木村　京子,京都府京田辺市興戸東垣内１２－６,9130001038679,D,  14, ,800,796,1596,C,1114, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1643, ,670,0,670,○, 899, ,708,0,708,○, 924, ,707,0,707,○,1484, ,733,0,733,,,,,,,○,2796, ,733,0,733,○, 624, ,670,0,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 993, ,733,0,733,20211115
1803,（株）奥村建設工業,奥村　孝治,大阪府東大阪市菱江３丁目１０番１０号,7122001013128,D,2421, ,662,0,662,C, 143, ,790,590,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 718, ,734,0,734,,,,,,,,,,,,,○,1055, ,685,0,685,○,3190, ,692,0,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 996, ,731,0,731,20211115
1804,（株）奥村設備,奥村　増也,滋賀県湖南市針２２８－１,2160001004841,D,2464, ,653,0,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1131, ,740,0,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1805,（株）オクムラ道路,山口　修,大阪府大阪市港区弁天６－１－３,1120001028647,D, 869, ,908,0,908,B, 335, ,810,811,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1528, ,687,0,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1806,（株）奥山工務店,奥山　幸生,大阪府吹田市山田東２－８－１５,9120901005911,D,2745, ,555,0,555,,,,,,,,,,,,,,,,,,,D,2441, ,604,0,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1807,小倉緑化工業（株）,小倉　一朗,石川県羽咋市兵庫町レ２６番地１,1220001016006,D, 265, ,851,610,1461,,,,,,,,,,,,,B,  28, ,853,622,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 142, ,912,932,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1808,（株）尾崎建設,尾崎　充隆,奈良県奈良市古市町１３７６－１,5150001007710,D,1826, ,751,0,751,C,1618, ,642,0,642,,,,,,,,,,,,,D,2346, ,637,0,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3406, ,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1809,小岳建設（株）,小嶽　和明,三重県伊賀市阿保１３９１－３,4190001009035,D, 299,-01,830,608,1438,C,1382,-01,680,0,680,,,,,,,,,,,,,D,1695,-01,740,0,740,○, 985,-01,719,0,719,,,,,,,,,,,,,○,1044,-01,680,0,680,,,,,,,○,1350,-01,753,0,753,,,,,,,○, 745,-01,753,753,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 918,-01,753,0,753,20211115
1810,小田鐵網（株）,成田　聡,愛知県名古屋市中川区松葉町３－４１,9180001019138,D, 655, ,985,0,985,,,,,,,○, 313, ,881,0,881,,,,,,,D, 814, ,881,0,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 334, ,904,628,1532,○,1016, ,692,0,692,○, 542, ,993,704,1697,,,,,,,○, 325, ,881,0,881,○, 168, ,881,0,881,,,,,,,,,,,,,○, 932, ,692,0,692,,,,,,,,,,,,,○, 478, ,881,0,881,20211115
1811,（有）オトギ緑化プラン,間瀬場　茂,大阪府大阪市東淀川区東中島１－１３－４３－１０１０,3120002060192,D,2047,-01,723,0,723,,,,,,,,,,,,,B, 272,-01,826,0,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3367,-01,669,0,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1812,（株）小野組,小野　昭彦,大阪府枚方市中宮西之町２５－３４,9120001149213,D,2112, ,715,0,715,C,  44, ,821,715,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1813,小野田ケミコ（株）,井上　勝己,東京都千代田区神田錦町３－２１ＪＰＲクレスト竹橋ビル７階,4011501010012,D, 394, ,1350,0,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 395, ,808,0,808,,,,,,,○, 521, ,1040,0,1040,,,,,,,,,,,,,○, 210, ,808,0,808,○, 140, ,1040,0,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1814,（株）オプテック,古谷　守弘,埼玉県八潮市木曽根６９７－１,9030001092463,D,2636, ,608,0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 177, ,657,608,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 752, ,696,0,696,○, 883, ,613,0,613,,,,,,,20211115
1815,オムロンフィールドエンジニアリング北海道（株）,四方　克弘,北海道札幌市中央区北３条西１－１サンメモリア,5430001003391,D,1596, ,782,0,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 273, ,1079,0,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 134, ,895,1004,1899,○, 410, ,901,0,901,,,,,,,,,,,,,20211115
1816,（株）尾山製作所,一ノ谷　立,石川県金沢市小坂町北２５６,2220001001691,D,2735, ,560,0,560,,,,,,,○, 935, ,630,0,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3723, ,591,0,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 222, ,760,770,1530,,,,,,,,,,,,,,,,,,,20211115
1817,折田建設（株）,折田　修作,兵庫県淡路市釜口６５２－１,3140001085255,D,1173, ,842,0,842,C,1289, ,693,0,693,,,,,,,B, 712, ,702,0,702,D,1916, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2715, ,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1818,オリックス・ファシリティーズ（株）,深谷　健司,京都府京都市下京区大宮通仏光寺下る五坊大宮町９９,8130001019358,D, 709, ,961,0,961,,,,,,,,,,,,,,,,,,,D, 190, ,1225,0,1225,,,,,,,C,  特,-02,1323,766,2089,C,  42, ,1284,0,1284,,,,,,,,,,,,,,,,,,,,,,,,,○, 893, ,1330,0,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 160, ,1323,0,1323,,,,,,,20211115
1819,（株）尾龍建設,尾立　隆行,兵庫県西脇市和布町２５０－２,3140002061643,D,  81, ,860,702,1562,C, 297, ,902,0,902,○, 888, ,652,0,652,B, 806, ,683,0,683,D,2284, ,652,0,652,○,1285, ,652,0,652,,,,,,,C,1743, ,650,0,650,○, 379, ,812,0,812,○, 822, ,733,0,733,○,1311, ,762,0,762,○,1267, ,650,0,650,○,1612, ,843,0,843,,,,,,,○, 664, ,762,0,762,○, 776, ,652,0,652,,,,,,,,,,,,,○,1035, ,655,0,655,,,,,,,,,,,,,○, 850, ,773,0,773,20211115
1820,オルガノ（株）,内倉　昌樹,東京都江東区新砂１－２－８,3010601025111,D, 478, ,1225,0,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 191, ,1224,0,1224,C,  17, ,1362,0,1362,,,,,,,,,,,,,,,,,,,,,,,,,○, 918, ,1296,0,1296,,,,,,,,,,,,,,,,,,,○,  37, ,1027,0,1027,,,,,,,○,  48, ,1600,793,2393,,,,,,,○, 182, ,1261,0,1261,,,,,,,20211115
1821,（有）パーククリエイト,前田　幸博,大阪府茨木市玉瀬町３８－１４－２,1120002060194,D,2709, ,576,0,576,C,1857, ,543,0,543,,,,,,,B, 969, ,624,0,624,,,,,,,,,,,,,,,,,,,,,,,,,○,1370, ,543,0,543,,,,,,,,,,,,,,,,,,,○,1025, ,561,542,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1822,（株）ハイウェイ・サポート,永美　章,滋賀県栗東市手原三丁目２番１８号,3130001027621,D,1347, ,818,0,818,,,,,,,,,,,,,B, 404, ,767,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2469, ,762,0,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1823,ハイウエイ開発（株）,寺嶋　善一,東京都千代田区有楽町１－１０－１,9010001054416,D,1111, ,852,0,852,C, 621, ,792,0,792,○, 356, ,852,0,852,B, 348, ,787,0,787,,,,,,,,,,,,,,,,,,,,,,,,,○, 462, ,792,0,792,○, 367, ,852,0,852,○, 828, ,852,0,852,○, 630, ,756,0,756,○,1116, ,995,0,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1824,（株）バイオテックス,原田　烈,佐賀県佐賀市久保田大字徳万１８５３番地３,3300001000668,D, 637, ,995,0,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1825,（株）ハイクレー,大川　称三,埼玉県久喜市南５－４－４１,3030001030866,D,2155, ,709,0,709,,,,,,,,,,,,,B, 999, ,602,0,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3646, ,615,0,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1826,（株）ハウジングトップ,小坂　哲也,大分県大分市大字丹生９３０－９,3320001005673,D,2804, ,487,0,487,C,1886, ,470,0,470,○,1016, ,484,0,484,,,,,,,D,  10, ,564,1069,1633,○, 867, ,738,0,738,,,,,,,C,2019, ,470,0,470,○,1391, ,470,0,470,○,1189, ,484,0,484,○,1931, ,482,0,482,○,1546, ,475,0,475,○,3858, ,484,0,484,,,,,,,○, 999, ,484,0,484,○, 907, ,484,0,484,,,,,,,○, 854, ,564,0,564,○,1155, ,470,0,470,,,,,,,,,,,,,○,1215, ,484,0,484,20211115
1827,（株）葉隠緑化建設,久保　和則,佐賀県佐賀市嘉瀬町扇町２６１７－７,6300001000665,D, 954, ,885,0,885,,,,,,,,,,,,,A,  29, ,992,1085,2077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 888, ,837,0,837,,,,,,,○,1663, ,837,0,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1828,（株）伯太工業所,藤井　正寛,大阪府和泉市伯太町５－２８－２０,7120101041800,D,1655, ,773,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C, 534, ,861,0,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1829,萩浦工業（株）,齋藤　博,富山県富山市一本木３５,2230001002499,D,1496, ,796,0,796,,,,,,,○,  97, ,911,802,1713,,,,,,,D, 502, ,978,0,978,,,,,,,C,1102, ,695,0,695,C,1341, ,712,0,712,,,,,,,,,,,,,,,,,,,○, 915, ,707,0,707,○, 691, ,850,696,1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 102, ,1026,1015,2041,○, 456, ,855,0,855,,,,,,,○, 349, ,936,0,936,20211115
1830,（株）博電工業,山口　弘子,奈良県橿原市光陽町２７５,9150001010850,D,1415, ,807,0,807,,,,,,,,,,,,,,,,,,,D,1951, ,709,0,709,,,,,,,C, 991, ,729,0,729,B,  64, ,932,1071,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1831,白陽化学工業（株）,乙武　悦朗,兵庫県西宮市羽衣町７－３１－１１０５,6140001050768,D,1028, ,870,0,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  12, ,891,1184,2075,○, 259, ,928,1113,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1832,（株）白洋建設,山本　茂生,和歌山県和歌山市築港１－２,4170001002644,D,1316, ,822,0,822,C,1351, ,685,0,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 526, ,693,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1833,箱根植木（株）,和田　新也,東京都杉並区上高井戸３－５－１５,5011301008206,D,1197, ,838,0,838,,,,,,,,,,,,,A,  30, ,1057,998,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1834,（株）羽衣組,松山　大祐,兵庫県西宮市鳴尾町１－１－５,6140001074619,D,2009, ,729,0,729,,,,,,,,,,,,,,,,,,,D, 362, ,1058,0,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1835,（株）羽衣フィールド,安田　幸紀子,奈良県高市郡明日香村檜前４７０,1150001011807,D,2568, ,627,0,627,C,1873, ,524,0,524,○,1012, ,519,0,519,,,,,,,D,  52, ,589,950,1539,○,1451, ,548,0,548,,,,,,,C,2005, ,520,0,520,○,1384, ,524,0,524,○,1172, ,541,0,541,○,1897, ,569,0,569,,,,,,,○, 538, ,569,1135,1704,○, 816, ,519,0,519,○, 980, ,569,0,569,○, 902, ,519,0,519,,,,,,,○, 861, ,548,0,548,,,,,,,,,,,,,,,,,,,○,1153, ,628,0,628,20211115
1836,（株）橋爪工務店,新後　修,大阪府堺市北区新金岡町５－６－５０３,8120101005515,D,1810, ,754,0,754,,,,,,,,,,,,,,,,,,,D,1045, ,836,0,836,○, 737, ,763,0,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1356, ,628,0,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1837,橋元建設（株）,阿知波　大祐,京都府京都市右京区梅津前田町５８番地１,9130001001637,D,1123, ,850,0,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 515, ,801,0,801,,,,,,,,,,,,,○,2436, ,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1838,（株）橋本工務店,橋本　清子,大阪府吹田市南吹田３－１２－１３,2120901008012,D,2062, ,721,0,721,,,,,,,,,,,,,,,,,,,D,1614, ,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1839,（株）橋本設備工業所,橋本　豊,大阪府吹田市豊津町１９－１６,1120901008013,D,1497, ,796,0,796,,,,,,,,,,,,,B, 543, ,735,0,735,,,,,,,,,,,,,,,,,,,C, 402, ,903,0,903,,,,,,,,,,,,,,,,,,,,,,,,,○,2006, ,803,0,803,○, 256, ,774,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1840,（株）橋本潜水興業,橋本　宏仁,愛知県名古屋市港区宝神５－３２０３,4180001007213,D, 830, ,920,0,920,,,,,,,○, 376, ,838,0,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 437, ,711,0,711,,,,,,,○, 230, ,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 561, ,852,0,852,20211115
1841,橋本造園土木（株）,橋本　智彦,兵庫県姫路市手柄１４２番地の３,3140001060712,D,2418, ,662,0,662,,,,,,,,,,,,,B, 408, ,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3618, ,625,0,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1842,（株）橋本道路,橋本　健,三重県伊賀市西明寺４８５－１,8190001009155,D,2644, ,605,0,605,C,1271, ,695,0,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3605, ,627,0,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1843,（株）橋本土木工業,橋本　幸造,滋賀県甲賀市水口町伴中山２７８７番地,7160001005182,D,1004, ,874,0,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1844,（株）長谷園,長谷　竜治,兵庫県南あわじ市榎列大榎列９３９,9140001085729,D,2132, ,712,0,712,,,,,,,,,,,,,B, 743, ,696,0,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3172, ,694,0,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1845,（株）ハセガワ,長谷川　賢一,兵庫県多可郡多可町中区安坂３４番地３,9140001075597,D,1084, ,858,0,858,C, 827, ,754,0,754,,,,,,,B, 764, ,692,0,692,D,1568, ,756,0,756,○,1027, ,712,0,712,,,,,,,C,1579, ,679,0,679,,,,,,,,,,,,,○,1223, ,775,0,775,○,1100, ,679,0,679,○,2097, ,795,0,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 845, ,774,0,774,20211115
1846,（株）長谷川工務店,長谷川　美香,大阪府八尾市高砂町２－４５－１７,6122001019712,D,1408, ,807,0,807,C,1566, ,652,0,652,○, 813, ,675,0,675,B, 935, ,642,0,642,C,  92, ,881,1248,2129,○, 571, ,802,0,802,,,,,,,,,,,,,○,1162, ,652,0,652,○, 951, ,697,0,697,○,1509, ,727,0,727,○,1319, ,640,0,640,○,2651, ,746,0,746,○, 717, ,637,0,637,○, 778, ,727,0,727,○, 692, ,674,0,674,,,,,,,○, 433, ,757,0,757,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1847,長谷川造園（株）,長谷川　晃大,福井県坂井市春江町大針８－１０,9210001002965,D,1828, ,751,0,751,,,,,,,,,,,,,B, 509, ,743,0,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 901, ,708,615,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1848,（株）長谷工コーポレーション,池上　一夫,東京都港区芝２－３２－１,7010401024061,D,  75, ,1564,0,1564,,,,,,,,,,,,,,,,,,,A,  29, ,2008,1176,3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1849,畑末建設（株）,畑末　和彦,兵庫県三田市北浦字東浦通り２０９－１,9140001066522,D,1634, ,776,0,776,C,1157, ,708,0,708,,,,,,,B, 858, ,671,0,671,D,1846, ,722,0,722,○,1162, ,685,0,685,,,,,,,,,,,,,○, 979, ,694,0,694,,,,,,,,,,,,,,,,,,,○,3071, ,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 980, ,735,0,735,20211115
1850,（有）畑中建設,畑中　康夫,和歌山県紀の川市西川原２９４番地３,3170002008344,D,2125, ,713,0,713,C,1617, ,642,0,642,,,,,,,,,,,,,D,2318, ,644,0,644,○,1306, ,643,0,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1851,（株）畑中商事,畑中　信浩,大阪府八尾市恩智中町１－１６５,3122001019723,D, 926, ,891,0,891,C,1126, ,712,0,712,○, 671, ,718,0,718,,,,,,,D,1046, ,836,0,836,○, 778, ,756,0,756,,,,,,,C, 795, ,794,0,794,○, 942, ,701,0,701,○, 691, ,759,0,759,○,1136, ,790,0,790,,,,,,,○,1433, ,871,0,871,○, 398, ,722,0,722,○, 571, ,790,0,790,○, 529, ,718,0,718,,,,,,,○, 437, ,756,0,756,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1852,（株）ハック,原田　よし子,大阪府高槻市藤の里町９－２,2120901011800,D,1713, ,765,0,765,,,,,,,,,,,,,,,,,,,D, 754, ,893,0,893,○, 780, ,756,0,756,,,,,,,,,,,,,,,,,,,,,,,,,○,1615, ,703,0,703,○,1117, ,677,0,677,○,3094, ,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
1853,八紘建設（株）,中川　正吾,兵庫県西宮市下大市西町１６－１８,2140001069944,D, 895, ,900,0,900,C, 699, ,775,0,775,,,,,,,,,,,,,D,1497, ,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1158, ,787,0,787,○,1071, ,683,0,683,○,2191, ,787,0,787,○, 569, ,683,0,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
